desc1,desc2,value,date
Fish,"Salmon, fresh, chilled or frozen",4,1987
Fish,"Salmon, fresh, chilled or frozen",4,1988
Fish,"Salmon, fresh, chilled or frozen",5,1989
Fish,"Salmon, fresh, chilled or frozen",4,1990
Fish,"Salmon, fresh, chilled or frozen",5,1991
Fish,"Salmon, fresh, chilled or frozen",6,1992
Fish,"Salmon, fresh, chilled or frozen",6,1993
Fish,"Salmon, fresh, chilled or frozen",5,1994
Fish,"Salmon, fresh, chilled or frozen",6,1995
Fish,"Salmon, fresh, chilled or frozen",7,1996
Fish,"Salmon, fresh, chilled or frozen",8,1997
Fish,"Salmon, fresh, chilled or frozen",9,1998
Fish,"Salmon, fresh, chilled or frozen",8,1999
Fish,"Salmon, fresh, chilled or frozen",8,2000
Fish,"Salmon, fresh, chilled or frozen",9,2001
Fish,"Salmon, fresh, chilled or frozen",9,2002
Fish,"Salmon, fresh, chilled or frozen",10,2003
Fish,"Salmon, fresh, chilled or frozen",10,2004
Fish,"Salmon, fresh, chilled or frozen",12,2005
Fish,"Salmon, fresh, chilled or frozen",12,2006
Fish,"Salmon, fresh, chilled or frozen",12,2007
Fish,"Salmon, fresh, chilled or frozen",12,2008
Fish,"Salmon, fresh, chilled or frozen",13,2009
Fish,"Salmon, fresh, chilled or frozen",12,2010
Fish,"Salmon, fresh, chilled or frozen",12,2011
Fish,"Salmon, fresh, chilled or frozen",12,2012
Fish,"Salmon, fresh, chilled or frozen",13,2013
Fish,"Salmon, fresh, chilled or frozen",13,2014
Fish,"Blue fish, dried or salted or smoked",6,1974
Fish,"Blue fish, dried or salted or smoked",4,1975
Fish,"Blue fish, dried or salted or smoked",5,1976
Fish,"Blue fish, dried or salted or smoked",5,1977
Fish,"Blue fish, dried or salted or smoked",4,1978
Fish,"Blue fish, dried or salted or smoked",5,1979
Fish,"Blue fish, dried or salted or smoked",5,1980
Fish,"Blue fish, dried or salted or smoked",5,1981
Fish,"Blue fish, dried or salted or smoked",4,1982
Fish,"Blue fish, dried or salted or smoked",5,1983
Fish,"Blue fish, dried or salted or smoked",4,1984
Fish,"Blue fish, dried or salted or smoked",4,1985
Fish,"Blue fish, dried or salted or smoked",5,1986
Fish,"Blue fish, dried or salted or smoked",5,1987
Fish,"Blue fish, dried or salted or smoked",5,1988
Fish,"Blue fish, dried or salted or smoked",6,1989
Fish,"Blue fish, dried or salted or smoked",5,1990
Fish,"Blue fish, dried or salted or smoked",5,1991
Fish,"Blue fish, dried or salted or smoked",5,1992
Fish,"Blue fish, dried or salted or smoked",5,1993
Fish,"Blue fish, dried or salted or smoked",5,1994
Fish,"Blue fish, dried or salted or smoked",4,1995
Fish,"Blue fish, dried or salted or smoked",4,1996
Fish,"Blue fish, dried or salted or smoked",4,1997
Fish,"Blue fish, dried or salted or smoked",4,1998
Fish,"Blue fish, dried or salted or smoked",4,1999
Fish,"Blue fish, dried or salted or smoked",5,2000
Fish,"Blue fish, dried or salted or smoked",5,2001
Fish,"Blue fish, dried or salted or smoked",5,2002
Fish,"Blue fish, dried or salted or smoked",5,2003
Fish,"Blue fish, dried or salted or smoked",6,2004
Fish,"Blue fish, dried or salted or smoked",6,2005
Fish,"Blue fish, dried or salted or smoked",6,2006
Fish,"Blue fish, dried or salted or smoked",6,2007
Fish,"Blue fish, dried or salted or smoked",6,2008
Fish,"Blue fish, dried or salted or smoked",6,2009
Fish,"Blue fish, dried or salted or smoked",6,2010
Fish,"Blue fish, dried or salted or smoked",7,2011
Fish,"Blue fish, dried or salted or smoked",6,2012
Fish,"Blue fish, dried or salted or smoked",7,2013
Fish,"Blue fish, dried or salted or smoked",7,2014
Fish,"White fish, dried, salted or smoked",5,1974
Fish,"White fish, dried, salted or smoked",6,1975
Fish,"White fish, dried, salted or smoked",6,1976
Fish,"White fish, dried, salted or smoked",5,1977
Fish,"White fish, dried, salted or smoked",6,1978
Fish,"White fish, dried, salted or smoked",6,1979
Fish,"White fish, dried, salted or smoked",7,1980
Fish,"White fish, dried, salted or smoked",7,1981
Fish,"White fish, dried, salted or smoked",7,1982
Fish,"White fish, dried, salted or smoked",6,1983
Fish,"White fish, dried, salted or smoked",7,1984
Fish,"White fish, dried, salted or smoked",6,1985
Fish,"White fish, dried, salted or smoked",7,1986
Fish,"White fish, dried, salted or smoked",5,1987
Fish,"White fish, dried, salted or smoked",5,1988
Fish,"White fish, dried, salted or smoked",5,1989
Fish,"White fish, dried, salted or smoked",4,1990
Fish,"White fish, dried, salted or smoked",5,1991
Fish,"White fish, dried, salted or smoked",4,1992
Fish,"White fish, dried, salted or smoked",4,1993
Fish,"White fish, dried, salted or smoked",5,1994
Fish,"White fish, dried, salted or smoked",5,1995
Fish,"White fish, dried, salted or smoked",7,1996
Fish,"White fish, dried, salted or smoked",6,1997
Fish,"White fish, dried, salted or smoked",5,1998
Fish,"White fish, dried, salted or smoked",6,1999
Fish,"White fish, dried, salted or smoked",5,2000
Fish,"White fish, dried, salted or smoked",4,2001
Fish,"White fish, dried, salted or smoked",4,2002
Fish,"White fish, dried, salted or smoked",4,2003
Fish,"White fish, dried, salted or smoked",4,2004
Fish,"White fish, dried, salted or smoked",4,2005
Fish,"White fish, dried, salted or smoked",4,2006
Fish,"White fish, dried, salted or smoked",4,2007
Fish,"White fish, dried, salted or smoked",4,2008
Fish,"White fish, dried, salted or smoked",4,2009
Fish,"White fish, dried, salted or smoked",3,2010
Fish,"White fish, dried, salted or smoked",3,2011
Fish,"White fish, dried, salted or smoked",3,2012
Fish,"White fish, dried, salted or smoked",3,2013
Fish,"White fish, dried, salted or smoked",3,2014
Fish,Shellfish,2,1974
Fish,Shellfish,2,1975
Fish,Shellfish,2,1976
Fish,Shellfish,2,1977
Fish,Shellfish,2,1978
Fish,Shellfish,2,1979
Fish,Shellfish,3,1980
Fish,Shellfish,2,1981
Fish,Shellfish,3,1982
Fish,Shellfish,3,1983
Fish,Shellfish,3,1984
Fish,Shellfish,4,1985
Fish,Shellfish,5,1986
Fish,Shellfish,4,1987
Fish,Shellfish,5,1988
Fish,Shellfish,5,1989
Fish,Shellfish,5,1990
Fish,Shellfish,6,1991
Fish,Shellfish,6,1992
Fish,Shellfish,6,1993
Fish,Shellfish,5,1994
Fish,Shellfish,6,1995
Fish,Shellfish,7,1996
Fish,Shellfish,7,1997
Fish,Shellfish,5,1998
Fish,Shellfish,5,1999
Fish,Shellfish,6,2000
Fish,Shellfish,10,2001
Fish,Shellfish,11,2002
Fish,Shellfish,11,2003
Fish,Shellfish,11,2004
Fish,Shellfish,12,2005
Fish,Shellfish,13,2006
Fish,Shellfish,14,2007
Fish,Shellfish,13,2008
Fish,Shellfish,14,2009
Fish,Shellfish,13,2010
Fish,Shellfish,11,2011
Fish,Shellfish,10,2012
Fish,Shellfish,10,2013
Fish,Shellfish,10,2014
Fish,Takeaway fish,20,1974
Fish,Takeaway fish,18,1975
Fish,Takeaway fish,18,1976
Fish,Takeaway fish,14,1977
Fish,Takeaway fish,17,1978
Fish,Takeaway fish,20,1979
Fish,Takeaway fish,20,1980
Fish,Takeaway fish,21,1981
Fish,Takeaway fish,22,1982
Fish,Takeaway fish,23,1983
Fish,Takeaway fish,19,1984
Fish,Takeaway fish,16,1985
Fish,Takeaway fish,17,1986
Fish,Takeaway fish,20,1987
Fish,Takeaway fish,18,1988
Fish,Takeaway fish,15,1989
Fish,Takeaway fish,15,1990
Fish,Takeaway fish,11,1991
Fish,Takeaway fish,16,1992
Fish,Takeaway fish,17,1993
Fish,Takeaway fish,18,1994
Fish,Takeaway fish,14,1995
Fish,Takeaway fish,11,1996
Fish,Takeaway fish,11,1997
Fish,Takeaway fish,11,1998
Fish,Takeaway fish,11,1999
Fish,Takeaway fish,7,2000
Fish,Takeaway fish,12,2001
Fish,Takeaway fish,11,2002
Fish,Takeaway fish,11,2003
Fish,Takeaway fish,11,2004
Fish,Takeaway fish,10,2005
Fish,Takeaway fish,10,2006
Fish,Takeaway fish,10,2007
Fish,Takeaway fish,9,2008
Fish,Takeaway fish,9,2009
Fish,Takeaway fish,8,2010
Fish,Takeaway fish,8,2011
Fish,Takeaway fish,8,2012
